close,color,current_close,high,low,open,prev_close,symbol,timestamp,volume
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:18,1.1266
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:19,1.12699
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:21,1.12926
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:22,1.12946
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:23,1.13205
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:23,1.13205
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:25,1.13205
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:26,1.14075
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:27,1.14634
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:28,1.14766
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:29,1.15056
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:30,1.15056
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:31,1.15074
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:32,1.15154
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:33,1.15154
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:35,1.15164
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:35,1.15164
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:36,1.15176
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:37,1.15219
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:39,1.15402
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:40,1.18444
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:41,1.18564
116833.21,red,116833.21,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:41,1.18564
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:43,1.18575
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:44,1.22518
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:45,1.22809
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:46,1.22809
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:47,1.31649
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:48,1.32287
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:49,1.32937
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:50,1.34979
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:52,1.35613
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:53,1.38456
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:53,1.38456
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:54,1.38462
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:56,1.47016
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:57,1.47267
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:58,1.49715
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:31:59,1.49715
116833.2,red,116833.2,116833.21,116833.2,116833.2,116833.21,BTCUSDT,2025-09-19 11:32:00,1.49732
116833.21,green,116833.21,116833.21,116833.21,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:01,0.00487
116833.21,green,116833.21,116833.21,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:02,0.0092
116833.21,green,116833.21,116833.21,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:04,0.02113
116833.2,red,116833.2,116833.21,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:05,0.03057
116833.2,red,116833.2,116833.21,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:05,0.03057
116833.2,red,116833.2,116833.21,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:06,0.47813
116833.21,green,116833.21,116833.21,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:07,0.68954
116853.72,green,116853.72,116853.72,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:09,2.30031
116853.71,green,116853.71,116853.72,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:10,2.3552
116853.71,green,116853.71,116853.72,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:10,2.38753
116853.71,green,116853.71,116853.72,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:11,2.44976
116853.71,green,116853.71,116853.72,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:12,2.44976
116853.72,green,116853.72,116853.72,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:14,2.45062
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:15,3.2128
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:16,3.21684
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:16,3.21684
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:18,3.3641
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:19,3.36502
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:20,3.40788
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:22,3.40788
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:22,3.41747
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:23,3.42101
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:25,3.44715
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:26,3.45045
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:27,3.45088
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:28,4.21127
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:29,4.21173
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:30,4.2182
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:31,4.22024
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:32,4.23192
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:34,4.2342
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:34,4.2342
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:35,4.25914
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:36,4.32444
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:37,4.32602
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:39,4.33012
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:40,4.37007
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:40,4.37007
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:41,4.44741
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:43,4.44986
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:44,4.45044
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:45,4.45301
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:46,4.45301
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:46,4.47449
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:48,4.47453
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:49,4.48455
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:50,4.51776
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:51,4.52086
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:52,4.52121
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:53,4.52279
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:54,4.52507
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:55,4.52528
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:57,4.53348
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:58,4.53425
116859.99,green,116859.99,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:58,4.56591
116860.0,green,116860.0,116860.0,116833.2,116833.21,116833.2,BTCUSDT,2025-09-19 11:32:59,4.56756
116859.99,red,116859.99,116859.99,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:01,0.0
116859.99,red,116859.99,116859.99,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:02,0.0031
116859.99,red,116859.99,116859.99,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:03,0.00317
116860.0,green,116860.0,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:03,0.00895
116860.0,green,116860.0,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:05,0.00912
116860.0,green,116860.0,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:06,0.02536
116859.99,red,116859.99,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:07,0.0358
116859.99,red,116859.99,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:09,0.05717
116860.0,green,116860.0,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:09,0.11714
116859.99,red,116859.99,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:10,0.11851
116860.0,green,116860.0,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:11,0.12872
116859.99,red,116859.99,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:12,0.15618
116859.99,red,116859.99,116860.0,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:14,0.16125
116860.88,green,116860.88,116860.88,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:15,0.60512
116867.11,green,116867.11,116867.11,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:15,0.87628
116867.11,green,116867.11,116867.11,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:16,0.87654
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:18,1.05007
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:19,1.06026
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:20,1.06041
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:21,1.06254
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:21,1.06691
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:23,1.06739
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:24,1.12952
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:25,1.4274
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:27,1.44119
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:27,1.44499
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:28,1.44744
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:29,1.45036
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:31,1.45345
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:32,1.45388
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:33,1.48773
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:33,1.48773
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:35,1.50326
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:36,1.51028
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:37,1.51028
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:39,1.51028
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:39,1.51028
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:40,1.59207
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:41,1.59258
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:42,1.59697
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:44,1.59791
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:44,1.59791
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:45,1.60133
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:46,1.61805
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:48,1.61805
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:49,1.61854
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:50,1.62665
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:50,1.62665
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:51,1.62876
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:53,1.65437
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:54,1.65823
116870.74,green,116870.74,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:55,1.65911
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:56,1.65929
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:57,1.65929
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:58,1.73914
116870.75,green,116870.75,116870.76,116859.99,116859.99,116859.99,BTCUSDT,2025-09-19 11:33:59,1.83011
116870.75,red,116870.75,116870.75,116870.75,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:00,0.00073
116872.74,green,116872.74,116872.74,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:02,0.21036
116874.01,green,116874.01,116874.01,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:02,0.33194
116876.24,green,116876.24,116876.24,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:03,0.33202
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:04,0.36516
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:05,0.39577
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:07,0.40606
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:08,0.42464
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:08,0.42464
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:09,0.42464
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:11,0.45105
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:12,0.45177
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:13,0.45228
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:14,0.45228
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:15,0.45456
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:16,0.47079
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:17,0.47079
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:19,0.48578
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:20,0.48843
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:20,0.49081
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:21,0.49218
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:22,0.49366
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:24,0.5109
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:25,0.5109
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:26,0.55124
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:26,0.55124
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:28,0.55146
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:29,0.56118
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:30,0.56198
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:31,0.56205
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:32,0.56205
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:33,0.56362
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:34,0.5838
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:35,0.5841
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:37,0.6045
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:38,0.6045
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:38,0.6045
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:39,0.60459
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:40,0.63521
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:42,0.65491
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:43,0.95644
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:44,0.95644
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:44,0.95898
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:46,0.96929
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:47,0.97371
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:48,0.97371
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:49,0.97468
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:50,0.97468
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:51,0.97486
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:52,0.97623
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:53,0.97736
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:55,0.97853
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:55,0.98423
116881.6,green,116881.6,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:56,0.9844
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:57,0.98555
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:34:59,0.98555
116881.59,green,116881.59,116881.6,116870.74,116870.75,116870.75,BTCUSDT,2025-09-19 11:35:00,0.98667
116881.6,green,116881.6,116881.6,116881.6,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:01,8e-05
116881.6,green,116881.6,116881.6,116881.6,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:01,8e-05
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:03,1.50667
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:04,1.50975
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:05,1.53192
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:07,1.53213
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:07,1.54052
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:08,1.54572
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:09,1.54601
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:10,1.5486
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:12,1.54892
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:13,1.55264
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:13,1.55264
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:14,1.5529
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:15,1.55521
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:17,1.55735
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:18,1.58042
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:19,1.61278
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:19,1.61278
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:21,1.61316
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:22,1.61549
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:23,1.61644
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:24,1.61902
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:25,1.62781
116879.03,red,116879.03,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:26,1.62826
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:27,1.63277
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:28,1.68063
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:30,1.68947
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:31,1.69312
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:31,1.69312
116879.02,red,116879.02,116881.6,116879.02,116881.6,116881.59,BTCUSDT,2025-09-19 11:35:32,1.69328
